Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
870533e2b4b20e3e05030fc4f2b833380feb5520ea2584c5abfccc725d7a70fb,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Local resolution
bf89e38ff0743842c1d2aa6bae274e9d5bfeedfb012ad00906915f06404e5090,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Unable to prosecute suspect
36b7062c0f5fe21cbe077addc10da289c48d968d8fcf6fc86cc34ad36c9c07a4,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Formal action is not in the public interest
36b7062c0f5fe21cbe077addc10da289c48d968d8fcf6fc86cc34ad36c9c07a4,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Local resolution
9b33125c325cf1475fe7bd6decada335c7e240e79d3655fe077f81a5c264aa80,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.188546,52.032666,On or near BRAZIER'S WOOD ROAD,E01033128,Ipswich 014F,Investigation complete; no suspect identified
5e748285b2b9efc96e0e19aa4bb59b776942e8c013c71bc8b38db6e82bcfac2c,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.157503,52.052966,On or near KEY STREET,E01033124,Ipswich 007F,Investigation complete; no suspect identified
a3898c07c3574c2e969f5108691d3efcdfa9056cca62ee869f32cad21263ede0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.115106,51.989186,On or near Park/Open Space,E01029871,Babergh 011A,Investigation complete; no suspect identified
055f31f81fe17b47765f3aa1ff5ef8700c45a26ff8237f8d1f63f0744662e24e,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.724182,52.051304,On or near CRAYFORD ROAD,E01029917,Babergh 003C,Investigation complete; no suspect identified
ef3e59d3b7ce6a06ec87ed76d1c3c303947d9d8ebd04f2e360b6077d6859deac,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.328364,51.969082,On or near RUNNACLES WAY,E01030169,Suffolk Coastal 014D,Investigation complete; no suspect identified
67648288e6ec5de52d14ee14f6fefbc5287a4c7781e24f50a4d6ce977a21b224,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
c4a14c047299cd8ed5f680879f7ca23ce4855a355ca692a117c18d136a1720a8,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.172557,52.044916,On or near CLIFF LANE,E01029992,Ipswich 011D,Investigation complete; no suspect identified
de4d680a3937cca746a8b332d7a83270a623eff799b8ced60a7ea27de36d2726,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.074612,51.989244,On or near GROVE ROAD,E01029883,Babergh 010D,Investigation complete; no suspect identified
30af9903821b574a7a6fd6b5f4b62131a30cc6930bae67b89b7568d2f6c00d44,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.152191,52.057290,On or near KING STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
59a671efff9991830d9c7022bdb1ef19d42ede6785960b009f8106262143b3cb,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.153537,52.052164,On or near BRIDGE STREET,E01033124,Ipswich 007F,Investigation complete; no suspect identified
6c344ec1392c8a206a78d8f5adf8cf7d61b803265b0a563568a8ffd3ede2a200,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.740630,52.481497,On or near ROTTERDAM ROAD,E01030261,Waveney 002A,Investigation complete; no suspect identified
f3e5c9f57acb56c41128e67e4294e59186105a31ddf3f9e207aea6c6621ddda0,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.729052,52.234792,On or near BYFIELD WAY,E01030144,St Edmundsbury 009D,Investigation complete; no suspect identified
dff28ec6527155e973c4f952aa8000ec63b5f7d407883b9a066997d02aa27fc2,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.122438,52.046571,On or near Parking Area,E01029987,Ipswich 010D,Investigation complete; no suspect identified
e4ed612f9074df5d0299522297aaa4cc903fbe35a138e6c376cd76d94f8a294c,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.138097,52.061858,On or near SIRDAR ROAD,E01030023,Ipswich 006B,Investigation complete; no suspect identified
7697a93ac362885ed304878deb692ec1248b6bae246e0bc29d59fcd9884a3a71,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.954645,52.041593,On or near TOPPESFIELD CLOSE,E01029896,Babergh 004E,Investigation complete; no suspect identified
8f767e821ab8697e6130bde9bcaac0fae5ff6276d11cc30228bf12452021d15b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.159017,52.058286,On or near ST MARGARET'S STREET,E01030010,Ipswich 005D,Investigation complete; no suspect identified
dec71a0304baa1ce04e6c2ed8bcbe5376023eecf53c0a5e971345b389706beb2,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.449643,52.130272,On or near THE STREET,E01030151,St Edmundsbury 011C,Investigation complete; no suspect identified
3dcc09062a63dcf562a8008ccf7e804aaee5bb5b8b1f79f6329b0f768b00a4fc,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.732197,52.041604,On or near QUEENS CLOSE,E01029912,Babergh 007A,Investigation complete; no suspect identified
50156c3c58c67d182a9215194f027a13c2a750488d07db759f9e36645827d2d0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.755258,52.480970,On or near OLD MARKET STREET,E01030247,Waveney 007A,Investigation complete; no suspect identified
37bf11e59ab039098ca828e4bb949a4b51737b0bbc6c705a6a2157c81c5ac40e,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Investigation complete; no suspect identified
927687a9735e8005c2a7f2928522fc118ce488d419f974ac59c4eb1fe928fa07,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.364780,52.154302,On or near FIR CLOSE,E01030220,Suffolk Coastal 005D,Investigation complete; no suspect identified
90742e4a6ef34a28235942bbf56fc09d1bd5f7bf9a5485cd48fe6ee34ce3862e,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.887387,52.323823,On or near THE KNOWLE,E01030146,St Edmundsbury 001E,Investigation complete; no suspect identified
54cb7cb162fbd98ac2f85d2b8df15fd87ed488fc0ce5aee45ca7aad8dbf98092,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.128406,52.062458,On or near CROMPTON ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
3fc731f34b93f357a8223be7aead689a988db8b346174a56ff7eaeebf1f026ae,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.135446,52.069420,On or near SPRINGFIELD LANE,E01029974,Ipswich 002B,Investigation complete; no suspect identified
0c124d45c64492bf6377bf4ddbe9ee22da2c9f2493345e857faa5227da439772,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.447930,52.078754,On or near STOUR VALLEY ROAD,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
fa501a69c76081a6d527586fbbdac86de207652deb45c9c94e3b8a0418f4a980,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.957512,52.046800,On or near ANGEL STREET,E01029892,Babergh 004A,Investigation complete; no suspect identified
f8bcb3cfdba3b1d558b155acde78b92b53828dd7404639247b2db3519c04f1b5,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Investigation complete; no suspect identified
66a79b6f99f8d4fc35c796b67287877871fc2e0526197aa27b2ac95fe2bb6245,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.116684,52.084372,On or near ANGLIA PARKWAY SOUTH,E01030035,Ipswich 001D,Investigation complete; no suspect identified
1ccb57b1b2f6cd8e402bdde130ecd42eb0e618c76a066d39e17d4fcdc37781a2,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.403639,52.250018,On or near PERMIAN CLOSE,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
400fef6b20283212e5b867b193bef0710a34a941d99533665ee0e767edbd355b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.174922,52.067149,On or near SOMERSET ROAD,E01029997,Ipswich 004A,Investigation complete; no suspect identified
db0e272d153c6b5ea7db635f30942f6feb333de3e6c847b5aaa2064d96a49f41,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.079423,52.328665,On or near ROBINSONS CLOSE,E01030055,Mid Suffolk 002C,Investigation complete; no suspect identified
1c77d7ea7097edfd5470928029feaab2c908fbee3f07612fbac7b1e0567128ae,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.701035,52.484201,On or near CHURCH LANE,E01030259,Waveney 001D,Investigation complete; no suspect identified
8461b8d6d74fae3e820348164d6d393e08a3adbeb7b30cd7a61bc320f4d85421,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.578285,52.448190,On or near STOBART CLOSE,E01030226,Waveney 011A,Investigation complete; no suspect identified
395da6955dd899ccad5e3d1547e89dda6cb3bb6473f55c761e5ded4b7bb01cf4,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.709206,52.244899,On or near PROSPECT ROW,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
b374f576521cb7f5b623acea3a9a7f88569e355a9c7e7f22f29f178b4720bbf7,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.131450,52.046943,On or near JASMINE CLOSE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
81fe34d8917864d3c9b791d5072cb79957e912e922313133f5bd17aabdcd2676,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.135734,52.083515,On or near PARNELL ROAD,E01030036,Ipswich 001E,Investigation complete; no suspect identified
8f774a4a007a02f22a71c4e5db1d5dc42d0390b2b10253baaf5f5808695fada7,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.230281,52.010833,On or near CHURCH ROAD,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
24f619bb8ab3a1bb6b314c0473fee415c06f564828c951e29fe74f9d86525741,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.182450,52.061783,On or near WOODBRIDGE ROAD,E01029964,Ipswich 009B,Investigation complete; no suspect identified
c3f65feff7d8f72cbfa35145ba469a21d951140366ef1f8bcfbf06d9beffd1d8,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.122438,52.046571,On or near Parking Area,E01029987,Ipswich 010D,Investigation complete; no suspect identified
34287c3c077d990a606dfbe79260770fe9e62ab489b2034ddf4d1eb6f4d4406a,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.954952,52.042925,On or near Parking Area,E01029896,Babergh 004E,Investigation complete; no suspect identified
2abfb717863c0f2b94d634cb933918d306e788bff23e0ee5210ea87827e3cb4b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.118721,52.065853,On or near CALLISTO COURT,E01030027,Ipswich 003A,Investigation complete; no suspect identified
bb8284fdc28dafd5f99ee5056da599bc121f3e0bb71f1823291fdfe3b9ea5627,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.153216,52.060024,On or near Pedestrian Subway,E01030025,Ipswich 006D,Investigation complete; no suspect identified
3c0634852673e26b69f6b38f9e5092b81dec689f6f20958f07f4da85f81915be,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.126911,52.042108,On or near BIRKFIELD DRIVE,E01030018,Ipswich 015B,Investigation complete; no suspect identified
fff7df52bc301d743b0f7e4985d948948ef78375d4664d7d924a0f4f18febb56,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.145714,52.060620,On or near Supermarket,E01030024,Ipswich 006C,Investigation complete; no suspect identified
82ff0ff231d105d6119be176611f47aa9a2a21f3c8d78c4581da8386674a7168,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.745461,52.469704,On or near CLEVELAND ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
fdbe0d578375420268bf35f8359ac8a00a8bd1ad88f3c9e98f0bd6ea7e029f52,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.750268,52.473744,On or near STATION SQUARE,E01030250,Waveney 004D,Investigation complete; no suspect identified
5f31fc55242145fba552d1d02cfdfb4c3c3e9a8a0decbec1e07eb531255b59e7,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.144295,52.062016,On or near ANN STREET,E01030025,Ipswich 006D,Investigation complete; no suspect identified
e856859f29f62e642865f2eea23a2c02aba4c6605915c4b8ff44212e8c32da5d,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.739049,52.050627,On or near GRENVILLE ROAD,E01029914,Babergh 007C,Investigation complete; no suspect identified
c9131ce5186e9461cd3b23d867857104ddec0e29f16b3dae54198c03136400b9,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.723527,52.453460,On or near FLORA ROAD,E01030273,Waveney 012F,Investigation complete; no suspect identified
a71a49d667b86c2932402beb54e347fb5fe6251035c2b19bad13a9c9944eeec7,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.519979,52.342389,On or near LARK ROAD,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
62ec8a94613b6ff09bc06e7636db55328770f3fab79afa0fac80f30e8cd49802,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.363319,52.248917,On or near Petrol Station,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
f3441babae48aefd3689d34c3f49fb8ded4e368e46b0fdbdc51b5ca3cc58ce54,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.749685,52.476757,On or near RISHTON ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
e875b665b88d461ee57b95f18d14176b896bbc6f959f757e10d37066401bee25,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.744321,52.485230,On or near CHURCH ROAD,E01030262,Waveney 002B,Investigation complete; no suspect identified
48c10567938e0d443b99c44b9ecd3de20c4806ac7a91eb5684f9078a3b125b77,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.705521,52.249354,On or near SPRINGFIELD ROAD,E01033043,St Edmundsbury 006E,Investigation complete; no suspect identified
e1dcc16d102bdfccf133f7ce35313b2f9b35222a852d937854298807fe4c1ec4,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.198937,52.031152,On or near WITNEY CLOSE,E01033127,Ipswich 014E,Investigation complete; no suspect identified
afb28823b873530495dd9227308114b86b039307b5df0dbf032d9d758a413d06,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.425337,52.348787,On or near Petrol Station,E01030201,Suffolk Coastal 001A,Investigation complete; no suspect identified
21564f1f9289519b27381cd6091ca85a2c139904f78838a8c724e7e2a670ae1e,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.745141,52.046510,On or near Petrol Station,E01029913,Babergh 007B,Investigation complete; no suspect identified
caf0a95e92da2760f44c02bbc342b6b40d10528e5601da9fa49bfebcccac4c19,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.756072,52.485496,On or near HIGH STREET,E01030247,Waveney 007A,Investigation complete; no suspect identified
aa569f70cba49287b6c798d8c5f491dbe7208611135fc04204c6225421620e0b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.154097,52.058660,On or near Parking Area,E01033125,Ipswich 007G,Investigation complete; no suspect identified
7801c3968ea05c023909560c740adaa7b4f12023a74bd9ff4e83978bad46ef1f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.135734,52.083515,On or near PARNELL ROAD,E01030036,Ipswich 001E,Investigation complete; no suspect identified
b186e516188e3a10639c0607f32c8be1186e71662e85d7a6f7a5e0671f7c3870,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.848072,52.077700,On or near POWNEY STREET,E01029875,Babergh 009A,Investigation complete; no suspect identified
e6b89e22867b21e321030698df25eb0fd3459f2f33703310126be1c6fd3c92fc,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.744853,52.469310,On or near GROSVENOR ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
6c67b253afdc91d42054135e75d00e9541fafeb43c256bad4e9f00c4d9ee5b8c,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.158138,52.057617,On or near Shopping Area,E01033129,Ipswich 007H,Investigation complete; no suspect identified
1b115791bac41f07e45e6ca51a5af6148c15ecc4572c36afe87d0e7c7bd8af39,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.995010,52.187455,On or near CROWE STREET,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
d5d868c73d4668f80379a7a975a2a1be951fd61eacd86c5a3a5d834038c8b622,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.234377,52.016081,On or near THE STREET,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
1b32af2dc06c9a5b60178cba24e77685f634dbf83e9a93af4ebf3f84c4415ca5,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.014255,52.184914,On or near WOODPECKER CLOSE,E01033319,Mid Suffolk 010H,Investigation complete; no suspect identified
fc054ef269c30330d773d35622a8a9461112af98a1ade07e0ec587569f23aee9,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.718457,52.079279,On or near SMALEY LANE,E01029901,Babergh 003B,Investigation complete; no suspect identified
84216651c4fc11b065c299b1ccc0223b2de682553b9f94fc584fa09bb44cb1dc,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.520273,52.309884,On or near HERRINGSWELL ROAD,E01033452,Forest Heath 005E,Investigation complete; no suspect identified
f5d7a610bf3289c2f8625843a3bf9f2ac3267af8b82363c0ef4d4b1cf2c55919,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.118142,52.046460,On or near WHINCHAT CLOSE,E01030013,Ipswich 013B,Investigation complete; no suspect identified
0291ed2ee03f4168b98938aeb1d4d8fa21f403ea87245f83027e3d56e934ddc2,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.197184,52.026604,On or near CRANBERRY SQUARE,E01033127,Ipswich 014E,Investigation complete; no suspect identified
39298971bbcfe8561e3bb151639b33730e2962a8c52ff5dc5b4112e5b495dc57,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.788751,52.031977,On or near Parking Area,E01029880,Babergh 006A,Investigation complete; no suspect identified
23f0868af99f7e01535ec6dcdb180e3a11c3e272b32fce082d351c9d2ba179d7,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.741937,52.476418,On or near SELBY STREET,E01030265,Waveney 004F,Investigation complete; no suspect identified
0f8076198955ad0795f821ecc65eeb0a24e1794ef041b89fa3da16f768fb9c53,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.745000,52.238784,On or near CRATFIELD ROAD,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
f8a37822fd2a287b24fbbfcdc4698254121812c583fbdb79160fd1f839907321,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.447859,52.188409,On or near Petrol Station,E01030212,Suffolk Coastal 003E,Investigation complete; no suspect identified
9fcb21cf7e64c00af0592fdc5fbc361407925c5294c3bdcdd6150805d44a86bb,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.264739,52.031666,On or near FORGE CLOSE,E01030198,Suffolk Coastal 010F,Investigation complete; no suspect identified
d9fa7c772bad50bfb78dc2c5c7151c428c1900c5f630971a4d2d300056a04ade,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.324319,52.099758,On or near HACKNEY ROAD,E01030194,Suffolk Coastal 005B,Investigation complete; no suspect identified
a4328cd7cb5eacb0b6d4b9d59aed071f23d2ff35861c13d1d28999b3587580e2,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.744306,52.468941,On or near WINDSOR ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
dc51703c9e351a194b11e50ed43be95165c69f0553c19454f6c7d117ed4ceef7,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Investigation complete; no suspect identified
a3b379ea8bf6df63f3c72debdc8e11f996017dfa432d0207d98aa2540a81b24a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.748397,52.482753,On or near ST PETER'S STREET,E01030246,Waveney 004A,Investigation complete; no suspect identified
176f293f4fd103ba117649777e65b5250eea2b4028b762a43c76bf72c4899b0a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.340484,51.954276,On or near Parking Area,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
a340a331b7d9df909cc2b924d9945c2757714dbf96164be4586685c5a5e22eb5,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.755498,52.478255,On or near OLD NELSON STREET,E01030247,Waveney 007A,Investigation complete; no suspect identified
fc5248c932f61f64c02222b4f6a1a7d6f3074788076af16b45dd0ed5d1ea9eaa,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.143739,52.060961,On or near GRANVILLE STREET,E01030024,Ipswich 006C,Investigation complete; no suspect identified
feb9c01e1d2bb52e6d60388c8728217d4e04caa9fb09a30cab24d3f4af10a71d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.576319,52.447548,On or near WOODSIDE,E01030227,Waveney 010D,Investigation complete; no suspect identified
2292619dc9822737ef01ac2d7b5d84c510285d5640a47f6fd9a2feb30490861d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.186485,52.039557,On or near NACTON ROAD,E01029996,Ipswich 014D,Investigation complete; no suspect identified
edb61600e43d63fdb54d2be51da2e52f0cdbe03570e963e9d2a7abaa5b7c40f3,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.127092,52.074976,On or near RAVENSFIELD ROAD,E01029976,Ipswich 002D,Investigation complete; no suspect identified
1bcd50320b473a7f34d2f9b1da212a8070a13ad101f59e88663998a9c30754a7,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.750481,52.205427,On or near TUTELINA ROAD,E01030119,St Edmundsbury 008C,Investigation complete; no suspect identified
293817823f326abdfb9f8edf77b7431216fe4b694937ed1e5732f9f1810acc51,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.139663,52.064218,On or near PROVIDENCE LANE,E01030022,Ipswich 006A,Investigation complete; no suspect identified
